date,commodity,contract_month,contract_year,price,unit,currency,volume,open_interest,source
2021/07/14,SUNS,Dec,2021,8897,ZAR/Ton,ZAR,152,1936,JSE
2021/07/13,SUNS,Dec,2021,8870,ZAR/Ton,ZAR,145,1924,JSE
2021/07/12,SUNS,Dec,2021,8749,ZAR/Ton,ZAR,125,1898,JSE
2021/07/09,SUNS,Dec,2021,8636,ZAR/Ton,ZAR,146,1889,JSE
2021/07/08,SUNS,Dec,2021,8632,ZAR/Ton,ZAR,128,1841,JSE
2021/07/07,SUNS,Dec,2021,8600,ZAR/Ton,ZAR,103,1842,JSE
2021/07/06,SUNS,Dec,2021,8591,ZAR/Ton,ZAR,65,1822,JSE
2021/07/05,SUNS,Dec,2021,8564,ZAR/Ton,ZAR,82,1812,JSE
2021/07/02,SUNS,Dec,2021,8682,ZAR/Ton,ZAR,184,1790,JSE
2021/07/01,SUNS,Dec,2021,8704,ZAR/Ton,ZAR,239,1799,JSE
2021/06/30,SUNS,Dec,2021,8570,ZAR/Ton,ZAR,268,1868,JSE
2021/06/29,SUNS,Dec,2021,8626,ZAR/Ton,ZAR,176,1854,JSE
2021/06/28,SUNS,Dec,2021,8487,ZAR/Ton,ZAR,281,1812,JSE
2021/06/25,SUNS,Dec,2021,8420,ZAR/Ton,ZAR,202,1681,JSE
2021/06/24,SUNS,Dec,2021,8264,ZAR/Ton,ZAR,132,1560,JSE
2021/06/23,SUNS,Dec,2021,8280,ZAR/Ton,ZAR,113,1509,JSE
2021/06/22,SUNS,Dec,2021,8401,ZAR/Ton,ZAR,124,1489,JSE
2021/06/21,SUNS,Dec,2021,8386,ZAR/Ton,ZAR,92,1451,JSE
2021/06/18,SUNS,Dec,2021,8310,ZAR/Ton,ZAR,57,1415,JSE
2021/06/17,SUNS,Dec,2021,8420,ZAR/Ton,ZAR,97,1402,JSE
2021/06/15,SUNS,Dec,2021,8451,ZAR/Ton,ZAR,111,1368,JSE
2021/06/14,SUNS,Dec,2021,8459,ZAR/Ton,ZAR,28,1324,JSE
2021/06/11,SUNS,Dec,2021,8566,ZAR/Ton,ZAR,44,1318,JSE
2021/06/10,SUNS,Dec,2021,8686,ZAR/Ton,ZAR,34,1287,JSE
2021/06/09,SUNS,Dec,2021,8620,ZAR/Ton,ZAR,41,1287,JSE
2021/06/08,SUNS,Dec,2021,8681,ZAR/Ton,ZAR,11,1303,JSE
2021/06/07,SUNS,Dec,2021,8775,ZAR/Ton,ZAR,15,1305,JSE
2021/06/04,SUNS,Dec,2021,8791,ZAR/Ton,ZAR,30,1301,JSE
2021/06/03,SUNS,Dec,2021,8865,ZAR/Ton,ZAR,414,1301,JSE
2021/06/02,SUNS,Dec,2021,8899,ZAR/Ton,ZAR,92,1159,JSE
2021/06/01,SUNS,Dec,2021,8854,ZAR/Ton,ZAR,94,1160,JSE
2021/05/31,SUNS,Dec,2021,8867,ZAR/Ton,ZAR,42,1152,JSE
2021/05/28,SUNS,Dec,2021,8866,ZAR/Ton,ZAR,73,1131,JSE
2021/05/27,SUNS,Dec,2021,8790,ZAR/Ton,ZAR,18,1163,JSE
2021/05/26,SUNS,Dec,2021,8911,ZAR/Ton,ZAR,47,1147,JSE
2021/05/25,SUNS,Dec,2021,9011,ZAR/Ton,ZAR,38,1133,JSE
2021/05/24,SUNS,Dec,2021,8965,ZAR/Ton,ZAR,44,1133,JSE
2021/05/21,SUNS,Dec,2021,9039,ZAR/Ton,ZAR,20,1121,JSE
2021/05/20,SUNS,Dec,2021,9150,ZAR/Ton,ZAR,110,1105,JSE
2021/05/19,SUNS,Dec,2021,9173,ZAR/Ton,ZAR,101,1084,JSE
2021/05/18,SUNS,Dec,2021,9230,ZAR/Ton,ZAR,70,1034,JSE
2021/05/17,SUNS,Dec,2021,9185,ZAR/Ton,ZAR,100,1069,JSE
2021/05/14,SUNS,Dec,2021,9213,ZAR/Ton,ZAR,211,1039,JSE
2021/05/13,SUNS,Dec,2021,9264,ZAR/Ton,ZAR,19,828,JSE
2021/05/12,SUNS,Dec,2021,9152,ZAR/Ton,ZAR,70,826,JSE
2021/05/11,SUNS,Dec,2021,9002,ZAR/Ton,ZAR,20,804,JSE
2021/05/10,SUNS,Dec,2021,9100,ZAR/Ton,ZAR,43,797,JSE
2021/05/07,SUNS,Dec,2021,9250,ZAR/Ton,ZAR,40,765,JSE
2021/05/06,SUNS,Dec,2021,9233,ZAR/Ton,ZAR,209,767,JSE
2021/05/05,SUNS,Dec,2021,9315,ZAR/Ton,ZAR,54,561,JSE
2021/05/04,SUNS,Dec,2021,9305,ZAR/Ton,ZAR,6,553,JSE
2021/05/03,SUNS,Dec,2021,9212,ZAR/Ton,ZAR,1,554,JSE
2021/04/30,SUNS,Dec,2021,9062,ZAR/Ton,ZAR,190,553,JSE
2021/04/29,SUNS,Dec,2021,9044,ZAR/Ton,ZAR,27,371,JSE
2021/04/28,SUNS,Dec,2021,9065,ZAR/Ton,ZAR,33,356,JSE
2021/04/26,SUNS,Dec,2021,8920,ZAR/Ton,ZAR,177,332,JSE
2021/04/23,SUNS,Dec,2021,8827,ZAR/Ton,ZAR,15,159,JSE
2021/04/22,SUNS,Dec,2021,8765,ZAR/Ton,ZAR,59,147,JSE
2021/04/21,SUNS,Dec,2021,8722,ZAR/Ton,ZAR,78,94,JSE
2021/04/20,SUNS,Dec,2021,8750,ZAR/Ton,ZAR,16,35,JSE
2021/04/19,SUNS,Dec,2021,8663,ZAR/Ton,ZAR,6,24,JSE
2021/04/16,SUNS,Dec,2021,8530,ZAR/Ton,ZAR,15,19,JSE
2021/04/15,SUNS,Dec,2021,8494,ZAR/Ton,ZAR,1,16,JSE
2021/04/14,SUNS,Dec,2021,8578,ZAR/Ton,ZAR,2,15,JSE
2021/04/13,SUNS,Dec,2021,8579,ZAR/Ton,ZAR,19,13,JSE
2021/04/12,SUNS,Dec,2021,8718,ZAR/Ton,ZAR,0,2,JSE
2021/04/09,SUNS,Dec,2021,8718,ZAR/Ton,ZAR,2,2,JSE
2020/12/23,SUNS,Dec,2020,8560,ZAR/Ton,ZAR,25,0,JSE
2020/12/22,SUNS,Dec,2020,8550,ZAR/Ton,ZAR,92,92,JSE
2020/12/21,SUNS,Dec,2020,8492,ZAR/Ton,ZAR,21,79,JSE
2020/12/18,SUNS,Dec,2020,8440,ZAR/Ton,ZAR,22,89,JSE
2020/12/17,SUNS,Dec,2020,8387,ZAR/Ton,ZAR,55,133,JSE
2020/12/15,SUNS,Dec,2020,8410,ZAR/Ton,ZAR,640,148,JSE
2020/12/14,SUNS,Dec,2020,8464,ZAR/Ton,ZAR,144,169,JSE
2020/12/11,SUNS,Dec,2020,8464,ZAR/Ton,ZAR,34,313,JSE
2020/12/10,SUNS,Dec,2020,8534,ZAR/Ton,ZAR,52,320,JSE
2020/12/09,SUNS,Dec,2020,8600,ZAR/Ton,ZAR,219,315,JSE
2020/12/08,SUNS,Dec,2020,8735,ZAR/Ton,ZAR,94,481,JSE
2020/12/07,SUNS,Dec,2020,8761,ZAR/Ton,ZAR,109,682,JSE
2020/12/04,SUNS,Dec,2020,8800,ZAR/Ton,ZAR,77,769,JSE
2020/12/03,SUNS,Dec,2020,8884,ZAR/Ton,ZAR,127,767,JSE
2020/12/02,SUNS,Dec,2020,8900,ZAR/Ton,ZAR,1461,1205,JSE
2020/12/01,SUNS,Dec,2020,8818,ZAR/Ton,ZAR,1886,1237,JSE
2020/11/30,SUNS,Dec,2020,8754,ZAR/Ton,ZAR,848,1757,JSE
2020/11/27,SUNS,Dec,2020,8644,ZAR/Ton,ZAR,703,2166,JSE
2020/11/26,SUNS,Dec,2020,8501,ZAR/Ton,ZAR,1655,2364,JSE
2020/11/25,SUNS,Dec,2020,8526,ZAR/Ton,ZAR,885,2498,JSE
2020/11/24,SUNS,Dec,2020,8650,ZAR/Ton,ZAR,1681,2936,JSE
2020/11/23,SUNS,Dec,2020,8725,ZAR/Ton,ZAR,1040,3117,JSE
2020/11/20,SUNS,Dec,2020,8771,ZAR/Ton,ZAR,716,3497,JSE
2020/11/19,SUNS,Dec,2020,8714,ZAR/Ton,ZAR,519,3627,JSE
2020/11/18,SUNS,Dec,2020,8564,ZAR/Ton,ZAR,458,3687,JSE
2020/11/17,SUNS,Dec,2020,8612,ZAR/Ton,ZAR,643,3810,JSE
2020/11/16,SUNS,Dec,2020,8683,ZAR/Ton,ZAR,465,3923,JSE
2020/11/13,SUNS,Dec,2020,8734,ZAR/Ton,ZAR,384,4061,JSE
2020/11/12,SUNS,Dec,2020,8584,ZAR/Ton,ZAR,891,4082,JSE
2020/11/11,SUNS,Dec,2020,8434,ZAR/Ton,ZAR,650,4297,JSE
2020/11/10,SUNS,Dec,2020,8284,ZAR/Ton,ZAR,940,4385,JSE
2020/11/09,SUNS,Dec,2020,8367,ZAR/Ton,ZAR,435,4461,JSE
2020/11/06,SUNS,Dec,2020,8421,ZAR/Ton,ZAR,249,4460,JSE
2020/11/05,SUNS,Dec,2020,8415,ZAR/Ton,ZAR,568,4564,JSE
